Id_chunk_data_gz,Id_chunk_llm_gz,dataini,datafim,total_ok,lista_id_err,status
2582,2582,2026-05-06T08:10:40.737711,,0,[],em_processamento
2583,2583,2026-05-06T08:10:42.222666,,0,[],em_processamento
2584,2584,2026-05-06T08:10:43.435011,,0,[],em_processamento
2585,2585,2026-05-06T08:10:44.538570,,0,[],em_processamento
2586,2586,2026-05-06T08:10:45.712973,,0,[],em_processamento
2587,2587,2026-05-06T08:10:46.928305,,0,[],em_processamento
2588,2588,2026-05-06T08:10:48.111555,,0,[],em_processamento
2589,2589,2026-05-06T08:10:49.433254,,0,[],em_processamento
2590,2590,2026-05-06T08:10:50.652337,,0,[],em_processamento
2591,2591,2026-05-06T08:10:52.324053,,0,[],em_processamento
2592,2592,2026-05-06T08:10:53.855780,,0,[],em_processamento
2593,2593,2026-05-06T08:10:54.955089,,0,[],em_processamento
2594,2594,2026-05-06T08:10:55.974416,,0,[],em_processamento
2595,2595,2026-05-06T08:10:57.163094,,0,[],em_processamento
2596,2596,2026-05-06T08:10:58.277895,,0,[],em_processamento
2597,2597,2026-05-06T08:16:17.686570,,0,[],em_processamento
2598,2598,2026-05-06T08:16:19.842277,,0,[],em_processamento
2599,2599,2026-05-06T08:20:11.958774,,0,[],em_processamento
2600,2600,2026-05-06T08:21:41.593333,,0,[],em_processamento
2601,2601,2026-05-06T08:24:34.851343,,0,[],em_processamento
2602,2602,2026-05-06T08:26:27.740219,,0,[],em_processamento
2603,2603,2026-05-06T08:27:03.102075,,0,[],em_processamento
2604,2604,2026-05-06T08:29:21.340784,,0,[],em_processamento
2605,2605,2026-05-06T08:31:39.658168,,0,[],em_processamento
2606,2606,2026-05-06T08:32:24.576413,2026-03-06T06:24:26.327183,441,[],em_processamento
2607,2607,2026-05-06T08:35:54.927422,2026-03-06T06:29:08.462113,437,[],em_processamento
2608,2608,2026-05-06T08:36:46.804369,2026-03-06T06:29:22.408635,255,[],em_processamento
